ID,INFO
V6470,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person on outside of vehicle injured in traffic accident: in spo"
V6471,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person on outside of vehicle injured in traffic accident: in lei"
V6472,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person on outside of vehicle injured in traffic accident: while"
V6473,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person on outside of vehicle injured in traffic accident: in oth"
V6474,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person on outside of vehicle injured in traffic accident: while"
V6478,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person on outside of vehicle injured in traffic accident: in oth"
V6479,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person on outside of vehicle injured in traffic accident: during"
V649,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, unspecified occupant of heavy transport vehicle injured in traff"
V6490,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, unspecified occupant of heavy transport vehicle injured in traff"
V6491,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, unspecified occupant of heavy transport vehicle injured in traff"
V6492,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, unspecified occupant of heavy transport vehicle injured in traff"
V6493,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, unspecified occupant of heavy transport vehicle injured in traff"
V6494,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, unspecified occupant of heavy transport vehicle injured in traff"
V6498,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, unspecified occupant of heavy transport vehicle injured in traff"
V6499,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, unspecified occupant of heavy transport vehicle injured in traff"
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V650,"Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, driver injured in nontraffic accident"
V6500,"Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, driver injured in nontraffic accident: in sport activi"
V6501,"Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, driver injured in nontraffic accident: in leisure acti"
V6502,"Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, driver injured in nontraffic accident: while work for"
V6503,"Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, driver injured in nontraffic accident: in oth type wor"
V6504,"Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, driver injured in nontraffic accident: while resting.."
V6508,"Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, driver injured in nontraffic accident: in oth spec act"
V6509,"Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, driver injured in nontraffic accident: during unspec a"
V651,"Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, passenger injured in nontraffic accident"
V6510,"Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, passenger injured in nontraffic accident: in sport act"
V6511,"Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, passenger injured in nontraffic accident: in leisure a"
V6512,"Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, passenger injured in nontraffic accident: while work f"
V6513,"Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, passenger injured in nontraffic accident: in oth type"
V6514,"Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, passenger injured in nontraffic accident: while restin"
V6518,"Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, passenger injured in nontraffic accident: in oth spec"
V6519,"Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, passenger injured in nontraffic accident: during unspe"
V652,"Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, person on outside of vehicle injured in nontraffic acc"
V6520,"Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, person on outside of vehicle injured in nontraffic acc"
V6521,"Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, person on outside of vehicle injured in nontraffic acc"
