Type-TH,Type-EN,SubType-TH,SubType-EN,Attraction-name TH,Attraction-name EN,Organization-Unit-TH,Organization-Unit-EN,Latitude,Longtiude,Open-Houre,Image-URL,Facility,Contact,Province,District,Subdistrict,,,,,,,
ทางบก,terrestrial,น้ำพุร้อน / บ่อน้ำแร่, Hot spring / Spas,บ่อน้ำร้อนห้วยหมากเลี่ยม,Huay Mark Liam Hot Spa ,อุทยานแห่งชาติลำน้ำกก (เตรียมการ),Lam Nam Kok National Park,,,ตลอดทั้งปี,http://park.dnp.go.th/dnp/scenicpic/9122912200573scene270515_143721.jpg,,,เชียงราย ,เมืองเชียงราย ,ดอยฮาง ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติลำน้ำกก (เตรียมการ),Lam Nam Kok National Park National Park
ทางบก,terrestrial,น้ำตก,Waterfall,น้ำตกโป่งพระบาท,Pong Pra Bath Waterfall ,อุทยานแห่งชาติลำน้ำกก (เตรียมการ),Lam Nam Kok National Park,,,,http://park.dnp.go.th/dnp/scenicpic/9122912200575scene190815_85858.jpg,,,เชียงราย ,เมืองเชียงราย ,ดอยฮาง ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติลำน้ำกก (เตรียมการ),Lam Nam Kok National Park National Park
ทางบก,terrestrial,น้ำตก,Waterfall,น้ำตกห้วยแก้ว,Huay Kaew Waterfall ,อุทยานแห่งชาติลำน้ำกก (เตรียมการ),Lam Nam Kok National Park,,,,http://park.dnp.go.th/dnp/scenicpic/9122912200576scene170815_141627.jpg,,,เชียงราย ,เมืองเชียงราย ,ดอยฮาง ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติลำน้ำกก (เตรียมการ),Lam Nam Kok National Park National Park
ทางบก,terrestrial,จุดชมวิว,Viewpoint,ดอยแม่จอก,Doi Mae Chok,อุทยานแห่งชาติขุนสถาน (เตรียมการ),Khun Sathan National Park,,,หนาวเย็นตลอดทั้งปี,,,,น่าน ,นาน้อย ,,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติขุนสถาน (เตรียมการ),Khun Sathan National Park National Park
ทางบก,terrestrial,เส้นทางศึกษาธรรมชาติ,Nature Trail,ดอยกู่สถาน (ดอยธง),Doi Ku Sathan (Doi Thong),อุทยานแห่งชาติขุนสถาน (เตรียมการ),Khun Sathan National Park,,,ตลอดทั้งปี,,,,น่าน ,นาน้อย ,,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติขุนสถาน (เตรียมการ),Khun Sathan National Park National Park
ทางบก,terrestrial,เส้นทางศึกษาธรรมชาติ,Nature Trail,ยอดดอยภูคา,Doi Phu Kha,อุทยานแห่งชาติขุนสถาน (เตรียมการ),Khun Sathan National Park,,,ตลอดทั้งปี,,,,น่าน ,นาน้อย ,,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติขุนสถาน (เตรียมการ),Khun Sathan National Park National Park
ทางบก,terrestrial,ธรณีสัณฐาน, Geomorphology,ผาช่อ,PhaChau,อุทยานแห่งชาติแม่วาง,Mae Wang National Park,,,ตลอดทั้งปี,http://park.dnp.go.th/dnp/scenicpic/91249124001scene140815_111559.jpg,,,เชียงใหม่ ,ดอยหล่อ ,สันติสุข ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติแม่วาง,Mae Wang National Park National Park
ทางบก,terrestrial,น้ำตก,Waterfall,น้ำตกธารทิพย์,THANTHIP  WATERFALL,อุทยานแห่งชาติเขาค้อ,Khao Kho National Park,,,"ลักษณะภูมิอากาศ  ลักษณะภูมิอากาศที่ทำการศึกษา ได้แก่ อุณหภูมิ ความชื้นสัมพัทธ์ ปริมาณน้ำฝน จากการรวบรวมข้อมูลจากสถานีตรวจวัดอากาศ ตั้งอยู่ที่ทำการอุทยานแห่งชาติเขาค้อ ที่ 33 หมู่ 11 ตำบลบุ่งน้ำเต้า อำเภอหล่มสัก จังหวัดเพชรบูรณ์ UTM 276434 ซึ่งเริ่มเก็บสถิติ เมื่อเดือนมิถุนายน 2542 ซึ่งจะเห็นได้ว่า จากการที่พื้นที่อยู่ในที่สูง จึงมีอุณหภูมิค่อนข้างต่ำ อีกทั้งปริมาณน้ำฝนและความชื้นสัมพัทธ์ค่อนข้าง โดยแบ่งให้เห็นชัดเจนดังนี้   ฤดูหนาว ประมาณเดือนพฤศจิกายน-กลางเดือนกุมภาพันธ์ อุณหภูมิค่อนข้างหนาวเย็น  ฤดูร้อน ประมาณกลางเดือนกุมภาพันธ์-กลางเดือนพฤษภาคม มีอุณหภูมิเฉลี่ยตลอดปีประมาณ 21.93 องศาเซลเซียส อากาศค่อนข้างร้อนช่วงกลางวัน  ฤดูฝน ประมาณกลางเดือนพฤษภาคม-เดือนตุลาคม ปริมาณน้ำฝนค่อนข้างสูง ถึงประมาณ 1,425.75 มิลิเมตรต่อปี มีฝนตกปีละ 126 วัน จะมีฝนตกชุก 70% ของทั้งปี  ",http://park.dnp.go.th/dnp/scenicpic/91259125001scene110211_154256.jpg,,"08?1584?9856 , 08?1363-2923",เพชรบูรณ์ ,เขาค้อ ,สะเดาะพง ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติเขาค้อ,Khao Kho National Park National Park
ทางบก,terrestrial,จุดชมวิว,Viewpoint,ผาซ่อนแก้ว,Pha Sorn Kaew,อุทยานแห่งชาติเขาค้อ,Khao Kho National Park,,,ตลอดทั้งปี,http://park.dnp.go.th/dnp/scenicpic/9125912500279scene210515_102359.jpg,,"08?1584?9856 , 08?1363-2923",เพชรบูรณ์ ,เขาค้อ ,สะเดาะพง ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติเขาค้อ,Khao Kho National Park National Park
ทางบก,terrestrial,น้ำตก,Waterfall,น้ำตกจ๊อกกระดิ่น  ,Jogkadin,อุทยานแห่งชาติทองผาภูมิ,Thong Pha Phum National Park,,,,http://park.dnp.go.th/dnp/scenicpic/91269126001scene150515_135749.jpg,,06-2714194,กาญจนบุรี ,ทองผาภูมิ ,,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติทองผาภูมิ,Thong Pha Phum National Park National Park
ทางบก,terrestrial,จุดชมวิว,Viewpoint,จุดชมวิวเนินกูดดอย-เนินช้างเผือก ,Kooddoi-chang Puak Hill ,อุทยานแห่งชาติทองผาภูมิ,Thong Pha Phum National Park,,,ตลอดทั้งปี,http://park.dnp.go.th/dnp/scenicpic/91269126001256scene230715_131542.jpg,,06-2714194,กาญจนบุรี ,ทองผาภูมิ ,,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติทองผาภูมิ,Thong Pha Phum National Park National Park
ทางบก,terrestrial,จุดชมวิว,Viewpoint,จุดชมวิว กม.12  ,Km.12 View Point ,อุทยานแห่งชาติทองผาภูมิ,Thong Pha Phum National Park,,,,http://park.dnp.go.th/dnp/scenicpic/91269126001257scene170815_113533.jpg,,06-2714194,กาญจนบุรี ,ทองผาภูมิ ,,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติทองผาภูมิ,Thong Pha Phum National Park National Park
ทางบก,terrestrial,ภูเขา / ดอย, Mountain,ดอยต่องปะแล,Doy Tong Pa Lae,อุทยานแห่งชาติทองผาภูมิ,Thong Pha Phum National Park,,,,http://park.dnp.go.th/dnp/scenicpic/9126912600695scene150515_135915.jpg,,06-2714194,กาญจนบุรี ,ทองผาภูมิ ,,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติทองผาภูมิ,Thong Pha Phum National Park National Park
ทางบก,terrestrial,น้ำตก,Waterfall,น้ำตกสัตตมิตร,Sattamit Water Fall,อุทยานแห่งชาติทองผาภูมิ,Thong Pha Phum National Park,,,,,,06-2714194,กาญจนบุรี ,ทองผาภูมิ ,,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติทองผาภูมิ,Thong Pha Phum National Park National Park
ทางบก,terrestrial,เส้นทางศึกษาธรรมชาติ,Nature Trail,เส้นทางศึกษาธรรมชาติระยะไกลเขาช้างเผือก ,Nature Trail Chang Puak Mountain ,อุทยานแห่งชาติทองผาภูมิ,Thong Pha Phum National Park,,,พฤศจิกายน - มกราคม ของทุกปี,http://park.dnp.go.th/dnp/scenicpic/9126912600697scene230715_113955.jpg,,06-2714194,กาญจนบุรี ,ทองผาภูมิ ,,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติทองผาภูมิ,Thong Pha Phum National Park National Park
ทางบก,terrestrial,น้ำตก,Waterfall,น้ำตกนางครวญ,Nang Kruan Waterfall,อุทยานแห่งชาติลำคลองงู,Lam Klong Ngu National Park,,,,http://park.dnp.go.th/dnp/scenicpic/91279127001scene170815_120354.jpg,,09-8096049,กาญจนบุรี ,ทองผาภูมิ ,ทองผาภูมิ ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติลำคลองงู,Lam Klong Ngu National Park National Park
